id,id-prov,date,title,language,author,city,materials,dimensions,domain,description,notes,condition,observations,provenance,links,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897.2,27,1897,PAYSAGES LUNAIRES,Allemand,NIESTEN  L.,Non renseigné,"Portfolio en percaline marron, gardes moirées, décor doré sur le plat supérieur, inscription manuscrite sur le dos. Traces de liens.  Ensemble composé de photos (tirages albuminés) contrecollées sur carton, chacune placée dans une pochette de polyester scellée sur 3 côtés. ","19 x 15,2 x 2,7",Photographie,Portfolio contenant 25 photographies annotées l'auteur,Texte manuscrit par l'auteur sur le revers de la couverture : « Paysages lunaires / Agrandissements directs / (15 diamètres) / pris à la Lunette photographique / de l'observatoire royal / de Belgique » ,A,,"Palinurus books, Jenkintown, PA, 08.2009", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899.1,242,1899,RAPPORT ANNUEL SUR L'ETAT DE L'OBSERVATOIRE DE PARIS POUR L'ANNEE 1898,Français,LOEWY M. M.  ,"Paris, Imprimerie Nationale","livre broché, couverture souple en papier pâte mécanique imprimé","27 x 21,4 x 0,3",Livre,Rapport de 31 p. illustré d'une planche héliogravée, ,B,"couverture fragile, déchirures lacunes", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901.1,55,1901,THE FIRST MAN IN THE MOON,Anglais,WELLS H.G.,"Londres, George Newnes","in 8°, demi veau bleu marine à coins, dos brisé à 5 nerfs apparents, plat en papier marbré ""queue de paon"", encadrement des nerfs avec un filet gras argent, estampage à froid à la roulette des nerfs ainsi que du bords des coins et du demi cuir avec filet gras argent, tranchefiles papier, gardes et contregardes en papier marbré ""queue de paon"", corps d'ouvrag en papier pâte mécanique","20 x 13,7 x 4,7",Livre,"Frontispice et 11 illustrations pleine page lithographiées. [VI], 342 p. ",,A,,"Tobo online bookstore, Londres, 03.2005",Cf. n°56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901.2,56,1901,THE FIRST MAN IN THE MOON,Anglais,WELLS H.G.,"Indianapolis, the Bowen-Merrill compagny publishers","in 8°, reliure mécanique, dos titré, plat supérieur titré, gardes et contregarde en papier pâte mécanique, corps d'ouvrage papier vergé moderne","19,7 x 12,8 x 3,4 ",Livre,"Frontispice et nombreuses illustrations photogravées de E. Hering. [IX], 312 p.",,A ,,,Cf. n°55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903.1,29,1903,THE MOON : A SUMMARY OF THE EXISTING KNOWLEDGE OF OUR SATELLITE,Anglais,PICKERING William Henry,"New-York, Doubleday Page & Cie","reliure (bradel) mécanique en percaline bleue marine, encadrement et titrage beige sur le plat supérieur avec une image de la Lune en papier collé au milieu du plat,gardes et contregardes en papier pâte mécanique, papier pâte mécanique pour le texte du corps d'ouvrage, papier glacé pour les illustrations  ","32,2 x 28,1 x 2,7",Livre,"Nombreuses illustrations photogravées et schémas dans la deuxièmes partie de l'ouvrage. [XII], 103 p.", ,B ,,,Cf n° 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903.2,78,1903,"ANNALS OF THE ASTRONOMICAL OBSERVATORY OF HARVARD COLLEGE, vol. LI, A PHOTGRAPHIC ATLAS OF THE MOON",Anglais,PICKERING William Henry,"Cambridge, Mass., publications de l'observatoire","reliure (bradel) mécanique en toile enduite, titrage au dos, garde et contregarde en papier pâte mécanique, corps d'ouvrage en papier glacé ","29,6 x 24,7 x 2,7",Livre,Atlas composé de 39 p. de texte imprimé suivi de planches illustrées ,,A,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905.1.1,32,1905,UN SITE LUNAIRE (LE PALUS PUTRDINIS)-JOURNAL,Français,DESEILLIGNY Jules A. P.,"Autun, S.A. Notre Dame des Anges","demi toile enduite à coins kaki, plat papier, titrage imprimé du plat supérieur, garde et contregardes en papier marbré mécanique escargots, corps d'ouvrage en papier pâte mécanique, ouvrage regroupé (avec 30.2, 30.3, 30.4) dans un étui (27 x 20 x 15,7) en carton dont le dos et les coins sont fait de toile enduite kaki, ou les plats sont tapissés de papier et de papier marbré mécanique escargots et ou l'intérieur est tapissé de papier marbré mécanique escargot, avec un ruban de satin marron","26,1 x 17,3 x 3,4",Etui,"Premier tome de 240 p. intitulé « Journal »; texte imprimé en n&b, quelques illustrations (bois gravés) dans le texte",Exemplaire tiré spécialement pour Mme J. Deseilligny; 4 reproductions photographiques et une petite enveloppe contenant des étiquettes laissées libres en début d'ouvrage,A,,"Librairie Alain Brieux, Paris", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905.1.2,32b,1905,UN SITE LUNAIRE (LE PALUS PUTRDINIS)-PLANCHES I,Français,DESEILLIGNY Jules A. P.,"Autun, S.A. Notre Dame des Anges","classeur avec un lien en cordon tressé en coton, 1/2 toile enduite à coins kaki, plat papier, titrage imprimé sur le plat supérieur, contregardes en papier marbré mécanique escargots, gardes en papier pâte mécanique, corps d'ouvrage: feuillets en papier pâte mécanique (montés sur onglets de parchemin), sur lequels sont contrecollées en plein des reproductions photographiques, ouvrage regroupé (avec 30.1, 30.3 et 30.4) dans un étui (27 x 20 x 15,7) en carton dont le dos et les coins sont fait de toile enduite kaki,  les plats tapissés de papier et de papier marbré mécanique escargots et  l'intérieur tapissé de papier marbré mécanique escargots, avec un ruban de satin marron","26 x 19,6 x 4",Livre,Second tome de 42 pages de planches sur lesquelles sont montées des impressions photographiques reproduisant les croquis de l'auteur, ,A,,"Librairie Alain Brieux, Paris",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905.1.3,32c,1905,UN SITE LUNAIRE (LE PALUS PUTRDINIS)-PLANCHES II,Français,DESEILLIGNY Jules A. P.,"Autun, S.A. Notre Dame des Anges","classeur avec un lien en cordon tressé en coton, 1/2 toile enduite à coins kaki, plats en papier, titrage imprimé sur le plat supérieur, contregardes en papier marbré mécanique escargots, gardes en papier pâte mécanique, corps d'ouvrage: feuillets en papier pâte mécanique (montés sur onglets de parchemin), sur lequels sont contrecollées en plein des reproductions photographiques, ouvrage regroupé (avec 30.1, 30. 2 et 30.4) dans un étui (27 x 20 x 15,7) en carton dont le dos et les coins sont fait de toile enduite kaki, les plats tapissés de papier et de papier marbré mécanique escargots et l'intérieur tapissé de papier marbré mécanique escargots, avec un ruban de satin marron","26 x 19,6 x 4",Livre,Troisième tome de 41 pages de planches sur lesquelles sont montées des impressions photographiques reproduisant les croquis de l'auteur, ,A,,"Librairie Alain Brieux, Paris",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905.1.4,32d,1905,UN SITE LUNAIRE (LE PALUS PUTRDINIS)-PLANCHES III,Français,DESEILLIGNY Jules A. P.,"Autun, S.A. Notre Dame des Anges","classeur avec un lien en cordon tressé en coton, 1/2 toile enduite à coins kaki, plats papier, titrage imprimé sur le plat supérieur, contregardes en papier marbré mécanique escargots, gardes en papier pâte mécanique, corps d'ouvrage: feuillets en papier pâte mécanique (montés sur onglets de parchemin), sur lequels sont contrecollées en plein des reproductions photographiques, ouvrage regroupé (avec 30.1, 30.2 et 30.3) dans un étui (27 x 20 x 15,7) en carton dont le dos et les coins sont faits de toile enduite kaki, et les plats sont tapissés de papier et de papier marbré mécanique escargots et l'intérieur est tapissé de papier marbré mécanique escargots, avec un ruban de satin marron","26 x 20 x 4,2",Livre,Troisième tome de 40 pages de planches sur lesquelles sont montées des impressions photographiques reproduisant les croquis de l'auteur; les quatre dernières sont des reproductions de photographies de la Lune et d'une lunette d'observation, ,A,,"Librairie Alain Brieux, Paris",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910.1,63,1910,ERKLÄRUNGSBLATT ZU W.G. LOHRMANNS ÜBERSICHTSKARTE DES MONDES,Allemand,LEHNERT Rud.,"Leipzig, Johann Ambrosius Barth","Portfolio, dos et coins en chagrin, habillage des plats et remplis en percaline, titrage sur le plat supérieur, habillage intérieur avec du papier pâte mécanique à motif ","31,6 x 28,7 x 2,1",Cartes et plans,Portfolio contenant un livret de 3 p. et une carte lithographiée entoilée,Ex-libris de Peter P. Stuker,A,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912.1.1,28,1912,"MOND-ATLAS , vol.I, TEXT",Français,KRIEGER  Johann Nepomuk,Vienne,"Reliure mécanique bradel 1/2 toile marron -toile chinée grise, titrage classique doré sur le dos, titrage coloré sur le plat supérieur, gardes et contregardes en papier vergé vert, papier glacé","32 x 26,5 x 3,4",Livre,Ouvrage contenant un portrait de l'auteur et 31 illustrations héliogravées,,A,,"w.P. Watson, UK, 06.2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912.1.2,28b,1912,"MOND-ATLAS , vol.II, ATLAS",Allemand,KRIEGER  Johann Nepomuk,Vienne,"Reliure mécanique bradel 1/2 toile marron / chinée grise, titrage classique doré sur le dos, titrage coloré sur le plat supérieur, gardes et contregardes en papier vergé vert, papier glacé, calque","32 x 26,1 x 3,8",Livre,Ouvrage composé de 59 héliogravures,,A,,"w.P. Watson, UK, 06.2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912.1.3,28c,1898,"MOND-ATLAS , vol.III, PIA-STERNWARTE IN TRIEST",Allemand,KRIEGER  Johann Nepomuk,"Trieste, chez l'auteur","Reliure mécanique bradel 1/2 toile marron à coins - plat papier coloré, titrage classique doré sur le dos, titrage imprimé le plat supérieur, gardes et contregardes en papier moiré, papier glacé, calque","32 x 26,4 x 1,8",Livre,Ouvrage illustré de 28 héliogravures recouvertes de calques portant des annotations manuscrites de l'auteur, ,A,,"w.P. Watson, UK, 06.2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912.2,48,1912,THE MECHANICS OF THE MOON,Anglais,SCHINDLER Robert,"Lucerne, imp. Keller","Cartonnage d'éditeur bleu/doré, tranche rouge, gardes et contregarde en pappier imprimé ave des motifs, corps d'ouvrage en papier glacé ","17,1 x 11,5 x 1",Livre,Illustrations photogravées; 69 p.,Tome II. Dédicace manuscrite de l'auteur sur la garde volante : « Dedicated to Mr. Director E. A. Strong / The autor »,A,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913.1,250,1913,Livre en langue russe,Russe,,USSR  ,"cahier agrafé en papier pâte mécanique, couverture imprimée en papier pâte mécanique coloré. Vignette collée sur la couverture","25,6x17,8x0,4",Livre,Ouvrage imprimé de 32 p. avec de nombreuses illustrations en n&b et en couleurs,"Ouvrage en langue russe, titre et contenu non déterminés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914.1,25,1914,CARTE PHOTOGRAPHIQUE ET SYSTEMATIQUE DE LA LUNE,Français,MORVAN  M.C. Le,"Paris, Académie des Sciences","in 4°, demi percaline verte, plat en papier marbré Annonay vert , tranches rognées sur 3 côtés, gardes et contregardes en papier pâte mécanique, réinsertion de la couverture d'origine en papier pâte mécanique colorée (début et fin),corps d'ouvrage en papier vélin, serpente en papier calque imprimé","48,3 x 39,4 x 2",Livre,"Page de titre (couvrure) Ouvrage contenant les 24 premières planches (2x12), héliogravures de L. Massard chacune recouverte d'un calque imprimé en noir. ",La couvrure renvoie aux 12 1ères planches alors que l'ouvrage compile les 24 1ères.,A,,"W.P. Watson, UK", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914.2,211,1914,CARTE PHOTOGRAPHIQUE ET SYSTEMATIQUE DE LA LUNE,Français,MORVAN  M.C. Le,"Paris, Académie des Sciences","chemise en papier pâte mécanique colorée verte, planches en papier velin, calques imprimés","53,7 x 43 x 1",Livre,"Chemise contenant les planches I à XII, héliogravures de L. Massard chacune recouverte d'un calque imprimé en noir. ",La chemise n'est pas titrée et ne documente pas le contenu,B,planches en bon état mais chemise très déchirée et lacunaire, ,Cf n°25/ 210/212/213, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914.3,212,1914,CARTE PHOTOGRAPHIQUE ET SYSTEMATIQUE DE LA LUNE,Français,MORVAN  M.C. Le,"Paris, Académie des Sciences","chemise en papier pâte mécanique colorée verte et imprimée, planches en papier vélin, calques imprimés","50,6 x 39,6 x 0,5",Livre,"Chemise contenant les planches XIII à XVIII, héliogravures de L. Massard chacune recouverte d'un calque imprimé en noir. ", ,B ,"chemise coupée dans le coins supérieur, déchirures", ,Cf n°25/ 210/211/213, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914.4,213,1914,CARTE PHOTOGRAPHIQUE ET SYSTEMATIQUE DE LA LUNE,Français,MORVAN  M.C. Le,"Paris, Académie des Sciences","chemise en papier pâte mécanique colorée verte et imprimé, planches en papier vélin, calques imprimés"," 50,6 x 39 x 0,5 ",Livre,"Chemise contenant les planches XIX à XXIV, héliogravures de L. Massard chacune recouverte d'un calque imprimé en noir. ", ,A ,,,Cf n°25/ 210/211/212, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922.1,175,1922,DE LA TERRE A LA LUNE,Français,VERNE Jules,"Paris, librairie Hachette ","in 4°, cartonage d'éditeur en percaline rouge à décor noir et doré, tranches rognées sur 3 côtés, gardes et contregardes en papier pâte mécanique , corps d'ouvrage en papier pâte mécanique","27,4 x 18,7 x 2,1",Livre,"Frontispice gravé (lithographie de Roux), page de titre ornée d'une vignette, nombreuses images (bois gravés) dans le texte. 170 p.", ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923.1.1,70,1923,HUTCHINSON'S SPLENDOUR OF THE HEAVENS Tome I ,Anglais,PHILIPS / STEAVENSON,"Londres, Hutchinson & Co","reliure mécanique (bradel) en pleine toile, titrage au dos et sur le plat supérieur, gardes et contregardes en papier pâte mécanique, corps d'ouvrage en papier glacé pour le texte, et en papier - type grain de riz, Rive - ","27,6 x 21,8 x 4,5",Livre,"Frontispice en couleur, page de titre en noir et rouge ornée d'une vignette, nombreuses illustrations dans le texte et en pleine page, 448 p. ", ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923.1.2,70b,1923,HUTCHINSON'S SPLENDOUR OF THE HEAVENS Tome II,Anglais,PHILIPS / STEAVENSON,"Londres, Hutchinson & Co","reliure mécanique (bradel) en pleine toile, titrage au dos et sur le plat supérieur, gardes et contregardes en papier pâte mécanique, corps d'ouvrage en papier glacé pour le texte, et en papier - type grain de riz, Rive - ","27,6 x 21,8 x 4,5",Livre,"Frontispice en couleur, page de titre en noir et rouge ornée d'une vignette, nombreuses illustrations dans le texte et en pleine page, 976 p. ", ,B ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924.1,221,1924,MAP OF THE MOON,Anglais,WILKINS H. Percy  ,Non renseigné,feuillets en papier pâte mécanique,"41,6 maximum x 39,2  maximum",Cartes et plans,"Atlas composé de 25 planches dessinées par l'auteur et lithographiées en n&b, dont une carte générale servant d'index. Les cartes ont des dimensions variables", , A,"dimension de la boîte 42,9 x 40,2 x 1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925.1,31,1925,DER MOND UND HÖRBIGERS WELTEISLEHRE,Allemand,FAUTH Philipp,"Leipzig, Koehler & Amelang","reliure mécanique à dos carré, plat en carte souple, jaquette en papier, corps d'ouvrage en papier pâte mécanique","20,2 x 14,5 x 2,2",Livre,"Nombreuses illustrations dans le texte et quelques illustrations pleine page. [VI], 232 p.", ,A,,"Antiquariat Meindl & Sulzmann OEG, Vienne", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926.1,183,1926,COURS D'ASTRONOMIE ET DE GEODESIE,Français,"BOURGEOIS, Pr.","France, Service géographique de l'armée","in 4°, demi percaline bleue, plats en papier marbré ""Annonay"" bleu, dos fileté à froid, titrage classique à l'or dans le premier et deuxième caisson, tranches rognées sur 3 côtés, gardes et contregardes en papier marbré, corps d'ouvrage en papier pâte mécanique très acide","32,5 x 25,5 x 2,5",Livre,"Reproduction d'un manuel manuscrit. Impression en noir, 652 p. en tout",,A,,"Librairie Albert Blanchard, Paris",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
